vehicle_id,Body_Type,Global_Sales_Sub-Segment,Brand,Nameplate,Driven_Wheels,Transmission,Turbo,Fuel_Type,PropSysDesign,Plugin,Registration_Type,Generation_Year,Length,Height,Width,Engine_KW,No_of_Gears,Curb_Weight,CO2,Fuel_cons_combined,date,country_name,year
46499,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6651.0,2248.0,2130.0,132.0,8.0,2291.0,195.0318885903368,8.124915997886442,2017-02-01,Germany,2017
46500,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5910.0,2660.0,1993.0,84.0,7.0,2215.0,180.0,6.9,2017-02-01,Germany,2017
46501,sedan,car,cadillac,xts,rear,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,5103.0,1502.0,1852.0,193.0,6.0,1889.1929393942087,269.75185185185177,14.041111111111107,2017-02-01,China,2017
46502,wagon,car,volvo,v90,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,4936.0,1475.0,1879.0,110.0,8.0,1915.0,128.0,4.9,2017-02-01,Germany,2017
46503,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,81.0,6.0,1216.0,109.0,4.8,2017-02-01,Germany,2017
46504,van,van,nissan,nv400,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5548.0,2486.0,2070.0,107.0,6.0,2184.0,173.0,6.6,2017-02-01,Germany,2017
46505,van,van,iveco,daily,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7318.0,2238.0,2130.0,110.0,6.0,2409.0,193.2907820359039,8.079162995464984,2017-02-01,Germany,2017
46506,sedan,car,dongfeng,joyear s50,front,manual,non turbo,gas,ice,no,Passenger Cars,2014.0,4630.0,1526.0,1790.0,108.0,6.0,1501.007396809301,334.5666666666665,18.467111111111112,2017-02-01,China,2017
46507,wagon,car,volvo,v90 cross country,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4939.0,1543.0,1879.0,187.0,8.0,1934.0,169.0,7.4,2017-02-01,Germany,2017
46508,van,van,renault,master,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2495.0,2070.0,81.0,6.0,2184.0,179.0,6.9,2017-02-01,Germany,2017
46509,wagon,car,seat,leon,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4548.0,1431.0,1816.0,221.0,6.0,1466.0,156.0,6.8,2017-02-01,Germany,2017
46510,van,van,renault,master,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2482.0,2070.0,81.0,6.0,2184.0,179.0,6.9,2017-02-01,Germany,2017
46511,hatchback,car,honda,civic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,95.0,6.0,1229.0,110.0,4.8,2017-02-01,Germany,2017
46512,hatchback,car,volkswagen,golf,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,81.0,7.0,1236.0,108.0,4.8,2017-02-01,Germany,2017
46513,suv,suv,mini,countryman,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4299.0,1557.0,1822.0,170.0,8.0,1630.0,158.0,6.9,2017-02-01,Germany,2017
46514,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6523.0,2235.0,2130.0,100.0,8.0,1792.0,193.7422283272283,7.380549880169967,2017-02-01,Germany,2017
46515,wagon,car,opel,insignia,front,manual,turbo,gas,ice,no,Passenger Cars,2017.0,4986.0,1504.3732276777066,1863.0,121.0,6.0,1487.0,139.0,6.1,2017-02-01,Germany,2017
46516,suv,suv,mercedes-benz,gla,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4452.0,1532.0,1804.0,135.0,7.0,1494.1734500354528,153.20316616543644,6.7495562432514,2017-02-01,China,2017
46517,hatchback,car,opel,corsa,front,manual,non turbo,lpg,ice,no,Light Commercial Vehicles,2014.0,4021.0,1479.0,1736.0,66.0,5.0,1199.0,128.0,5.6,2017-02-01,Germany,2017
46518,sedan,car,honda,spirior,front,automatic,non turbo,gas,hybrid-full,no,Passenger Cars,2008.0,4840.0,1465.0,1850.0,107.0,7.0,1607.4942536861467,120.26239704739706,5.349223905723908,2017-02-01,China,2017
46519,suv,suv,beijing auto,huansu s5,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4460.0,1705.0,1820.0,98.0,5.0,1387.9134553788545,204.36111111111111,9.872602339181288,2017-02-01,China,2017
46520,pickup,pup,ford,f-150,unknown,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,6190.0,1963.0,2029.0,287.0,5.0,2219.0,277.80208333333326,13.8,2017-02-01,USA,2017
46521,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,6204.0,2330.0,2098.0,130.0,6.0,2122.0,201.0,7.7,2017-02-01,Germany,2017
46522,van,van,volkswagen,multivan,front,manual,turbo,diesel,ice,no,Passenger Cars,2015.0,4904.0,1990.0,1904.0,150.0,6.0,2490.0,177.0,6.8,2017-02-01,Germany,2017
46523,van,van,renault,master,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5548.0,2488.0,2070.0,125.0,6.0,2211.0,180.0,6.9,2017-02-01,Germany,2017
46524,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5970.0,2251.0,2130.0,85.0,8.0,2202.0,193.98556166056167,7.399836917207002,2017-02-01,Germany,2017
46525,suv,suv,bmw,x1,awd,automatic,turbo,gas,hybrid-full,yes,Passenger Cars,2015.0,4565.0,1613.0,1821.0,100.0,6.0,2236.590935918374,97.81607142857143,5.44125925925926,2017-02-01,China,2017
46526,wagon,car,opel,insignia,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4986.0,1506.123896657686,1863.0,154.0,8.0,1772.0,190.0,7.2,2017-02-01,Germany,2017
46527,hatchback,car,peugeot,308,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4253.0,1457.0,1804.0,96.0,6.0,1165.0,117.0,5.2,2017-02-01,Germany,2017
46528,suv,suv,alfa romeo,stelvio,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4687.0,1671.0,1903.0,206.0,8.0,1735.0,161.0,7.0,2017-02-01,Germany,2017
46529,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7318.0,2241.0,2130.0,85.0,8.0,2315.0,193.28436507936507,7.449836917207006,2017-02-01,Germany,2017
46530,hatchback,car,skoda,octavia,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4689.0,1448.0,1814.0,169.0,6.0,1440.0,149.0,6.5,2017-02-01,Germany,2017
46531,pickup,pup,ford,f-150,rear,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,6190.0,1923.0,2029.0,287.0,5.0,2100.0,288.6444444444445,13.1,2017-02-01,USA,2017
46532,sedan,car,bentley,flying spur,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5299.0,1488.0,1924.0,467.0,8.0,2475.0,335.0,14.7,2017-02-01,Germany,2017
46533,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7128.0,2660.0,2010.0,115.0,8.0,2540.0,188.08951096795917,7.362091168091168,2017-02-01,Germany,2017
46534,sedan,car,mercedes-benz,s-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5125.0,1496.0,1899.0,345.0,9.0,2100.0,225.0,9.9,2017-02-01,Germany,2017
46535,van,van,ford,transit courier,front,manual,non turbo,gas,ice,no,Light Commercial Vehicles,2014.0,4157.0,1747.0,1976.0,74.0,5.0,1190.0,125.97662337662337,5.527586206896552,2017-02-01,Germany,2017
46536,wagon,car,peugeot,308,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4585.0,1461.0,1804.0,110.0,6.0,1495.0,112.0,4.3,2017-02-01,Germany,2017
46537,sedan,car,rolls-royce,ghost,rear,automatic,turbo,gas,ice,no,Passenger Cars,2010.0,5569.0,1550.0,1948.0,420.0,8.0,2495.0,329.0,14.1,2017-02-01,Germany,2017
46538,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,63.0,5.0,1206.0,126.0,5.6,2017-02-01,Germany,2017
46539,van,van,volkswagen,caddy,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2003.0,4408.0,1858.0,1793.0,75.0,6.0,1613.0,130.0,5.0,2017-02-01,Germany,2017
46540,suv,suv,mercedes-benz,gle,awd,automatic,turbo,gas,ice,no,Light Commercial Vehicles,2015.0,4819.0,1796.0,1935.0,245.0,7.0,2130.0,197.0,8.5,2017-02-01,Germany,2017
46541,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6051.0,2255.0,2130.0,132.0,8.0,2235.0,195.0930851715334,8.124915997886442,2017-02-01,Germany,2017
46542,mpv,mpv,ford,s-max,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2015.0,4796.0,1655.0,1916.0,110.0,6.0,1733.0,139.0,5.4,2017-02-01,Germany,2017
46543,wagon,car,volkswagen,golf,awd,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4586.0,1515.0,1799.0,228.0,6.0,1593.0,161.0,7.1,2017-02-01,Germany,2017
46544,pickup,pup,ford,f-150,unknown,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5890.0,1961.0,2029.0,280.0,1.0,2199.0,272.20208333333335,13.1,2017-02-01,USA,2017
46545,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,6945.0,2675.0,1993.0,140.0,7.0,2380.0,228.0,8.7,2017-02-01,Germany,2017
46546,suv,suv,mercedes-benz,gla,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2013.0,4424.0,1494.0,1804.0,115.0,6.0,1395.0,134.0,5.8,2017-02-01,Germany,2017
46547,sedan,car,roewe,i6,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4671.0,1464.0,1835.0,124.0,7.0,1359.1678269952668,232.86666666666665,11.963999999999995,2017-02-01,China,2017
46548,hatchback,car,peugeot,308,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4253.0,1457.0,1804.0,88.0,6.0,1255.0,98.0,3.8,2017-02-01,Germany,2017
46549,roadster,sport,audi,r8,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2015.0,4426.0,1245.0,1940.0,397.0,7.0,1795.0,277.0,11.7,2017-02-01,USA,2017
46550,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6523.0,2235.0,2010.0,78.0,8.0,1792.0,188.2807038771793,7.1824615384615385,2017-02-01,Germany,2017
46551,sedan,car,mercedes-benz,s-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5255.0,1494.0,1899.0,450.0,7.0,2070.0,255.0,11.2,2017-02-01,Germany,2017
46552,van,van,peugeot,boxer,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,6363.0,2524.0,2050.0,120.0,6.0,2135.0,164.0,6.2,2017-02-01,Germany,2017
46553,van,van,nissan,nv400,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5749.0,2350.0,2070.0,125.0,6.0,2192.0,185.13504273504267,7.393878629738723,2017-02-01,Germany,2017
46554,convertible,sport,chevrolet,camaro,rear,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4831.0,1336.0,1905.0,485.0,10.0,1866.0,250.44829059829058,11.884428083423224,2017-02-01,USA,2017
46555,van,van,ford,transit,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,5531.0,2536.0,2059.0,74.0,6.0,2206.0,180.0,6.8,2017-02-01,Germany,2017
46556,mpv,mpv,kia,carens,front,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4525.0,1605.0,1805.0,122.0,6.0,1544.0,182.0,7.8,2017-02-01,Germany,2017
46557,van,van,renault,master,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5749.0,2265.0,2070.0,125.0,6.0,2156.0,180.0,6.9,2017-02-01,Germany,2017
46558,van,van,ford,transit custom,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,5339.0,2332.0,1986.0,125.0,6.0,2025.0,170.96583638583644,6.566206669519363,2017-02-01,Germany,2017
46559,sedan,car,roewe,i6,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4671.0,1464.0,1835.0,92.0,6.0,1317.6138850874534,234.06666666666663,11.759444444444444,2017-02-01,China,2017
46560,van,van,ford,transit custom,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,5339.0,2022.0,1986.0,125.0,6.0,2025.0,172.03250305250302,6.588169872982564,2017-02-01,Germany,2017
46561,hatchback,car,tesla,model s,rear,automatic,non turbo,electricity,electric,yes,Passenger Cars,2012.0,4970.0,1445.0,1964.0,285.0,0.0,2125.705771872902,0.0,0.0,2017-02-01,China,2017
46562,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1799.0,63.0,5.0,1206.0,127.0,5.6,2017-02-01,Germany,2017
46563,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1799.0,63.0,5.0,1206.0,126.0,5.3,2017-02-01,Germany,2017
46564,pickup,pup,ford,f-150,rear,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5890.0,1920.0,2029.0,280.0,1.0,2085.0,286.81111111111113,11.8,2017-02-01,USA,2017
46565,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5558.0,2660.0,2010.0,85.0,8.0,2397.0,188.11378080025622,7.195794871794872,2017-02-01,Germany,2017
46566,van,van,opel,movano,front,automatic,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2499.0,2070.0,125.0,6.0,2149.0,178.0,6.5,2017-02-01,Germany,2017
46567,suv,suv,mini,countryman,awd,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4299.0,1557.0,1822.0,170.0,6.0,1615.0,159.0,7.4,2017-02-01,Germany,2017
46568,pickup,pup,ford,f-150,unknown,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5890.0,1961.0,2029.0,287.0,5.0,2199.0,277.80208333333326,13.8,2017-02-01,USA,2017
46569,hatchback,car,volkswagen,golf,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,63.0,5.0,1206.0,127.0,5.6,2017-02-01,Germany,2017
46570,van,van,iveco,daily,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,6898.0,2229.0,2130.0,110.0,6.0,2209.0,193.09078203590389,8.127230936016996,2017-02-01,Germany,2017
46571,suv,suv,audi,q5,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4663.0,1659.0,1893.0,210.0,8.0,1945.0,149.0,5.7,2017-02-01,Germany,2017
46572,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,6930.0,2355.0,1990.0,84.0,7.0,2035.0,212.0,8.1,2017-02-01,Germany,2017
46573,van,van,volkswagen,caddy,awd,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2003.0,4408.0,1858.0,1793.0,90.0,6.0,1692.0,143.0,5.4,2017-02-01,Germany,2017
46574,van,van,ford,transit custom,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,5339.0,1979.0,1986.0,96.0,6.0,2347.0,167.0,6.5,2017-02-01,Germany,2017
46575,van,van,ford,transit custom,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4972.0,2332.0,1986.0,125.0,6.0,1925.0,169.74615384615385,6.502989545134312,2017-02-01,Germany,2017
46576,wagon,car,volkswagen,golf,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4567.0,1481.0,1799.0,85.0,7.0,1395.0,139.0,5.3,2017-02-01,Germany,2017
46577,sedan,car,mercedes-benz,s-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,5255.0,1494.0,1899.0,250.0,9.0,2075.0,158.0,6.0,2017-02-01,Germany,2017
46578,sedan,car,roewe,i6,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4671.0,1464.0,1835.0,92.0,7.0,1331.4981562268765,232.86666666666665,12.040666666666667,2017-02-01,China,2017
46579,wagon,car,seat,leon,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4548.0,1431.0,1816.0,221.0,6.0,1440.0,161.0,7.0,2017-02-01,Germany,2017
46580,hatchback,car,jac,iev6e/7e,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2016.0,3630.0,1475.0,1670.0,45.0,0.0,1885.1981016251507,0.0,0.0,2017-02-01,China,2017
46581,van,van,ford,transit custom,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4972.0,2020.0,1986.0,125.0,6.0,1925.0,169.74615384615385,6.516600656245422,2017-02-01,Germany,2017
46582,suv,suv,bmw,x1,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4439.0,1598.0,1821.0,141.0,8.0,1540.0,130.0,5.7,2017-02-01,Germany,2017
46583,van,van,opel,movano,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2010.0,5048.0,2307.0,2070.0,125.0,6.0,1845.0,184.0,7.3,2017-02-01,Germany,2017
46584,wagon,car,peugeot,308,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4585.0,1461.0,1804.0,88.0,6.0,1385.0,105.0,4.0,2017-02-01,Germany,2017
46585,roadster,sport,lotus,elise,rear,manual,turbo,gas,ice,no,Passenger Cars,2000.0,3824.0,1117.0,1719.0,181.0,6.0,931.0,175.0,7.5,2017-02-01,Germany,2017
46586,hatchback,car,opel,insignia,front,manual,turbo,gas,ice,no,Passenger Cars,2017.0,4897.0,1457.4762920898324,1863.0,121.0,6.0,1440.0,136.0,6.0,2017-02-01,Germany,2017
46587,hatchback,car,dacia,sandero,front,manual,non turbo,gas,ice,no,Passenger Cars,2012.0,4057.0,1523.0,1733.0,54.0,5.0,1044.0,117.0,5.2,2017-02-01,Germany,2017
46588,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,143.0,9.0,1830.0,133.0,5.0,2017-02-01,Germany,2017
46589,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,143.0,9.0,1830.0,113.0,4.3,2017-02-01,Germany,2017
46590,wagon,car,dacia,logan mcv,front,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4494.0,1550.0,1733.0,66.0,6.0,1165.0,92.0,3.6,2017-02-01,Germany,2017
46591,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,180.0,9.0,1780.0,181.0,7.9,2017-02-01,Germany,2017
46592,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,180.0,9.0,1780.0,154.0,6.8,2017-02-01,Germany,2017
46593,hatchback,car,volkswagen,golf,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1799.0,96.0,7.0,1322.0,138.0,6.0,2017-02-01,Germany,2017
46594,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,135.0,9.0,1755.0,165.0,7.2,2017-02-01,Germany,2017
46595,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7343.0,2259.0,2130.0,115.0,8.0,2418.0,193.1464340448823,7.572140157947744,2017-02-01,Germany,2017
46596,van,van,opel,movano,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5749.0,2350.0,2100.0,107.0,6.0,2267.0,189.0,7.1,2017-02-01,Germany,2017
46597,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5963.0,2660.0,2010.0,115.0,8.0,2148.0,188.12584976577347,7.365424501424504,2017-02-01,Germany,2017
46598,van,van,iveco,daily,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,7128.0,2860.0,2010.0,110.0,6.0,2422.0,193.47226351738536,8.084663790163328,2017-02-01,Germany,2017
46599,van,van,iveco,daily,rear,automatic,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,5558.0,2660.0,2010.0,115.0,8.0,2148.0,188.12584976577347,7.365424501424504,2017-02-01,Germany,2017
46600,van,van,ford,tourneo custom,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4976.0,1990.0,2032.0,149.0,6.0,2124.8045134570293,206.84215543924813,12.806167895228267,2017-02-01,China,2017
46601,convertible,car,mercedes-benz,s-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5032.0,1420.0,1909.4828988538031,450.0,9.0,2185.0,263.0,11.9,2017-02-01,Germany,2017
46602,convertible,car,mercedes-benz,s-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5032.0,1420.0,1909.3401696873377,345.0,9.0,2150.0,229.0,10.0,2017-02-01,Germany,2017
46603,suv,suv,bentley,bentayga,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2015.0,5140.0,1742.0,1998.0,320.0,8.0,2499.0,210.0,8.0,2017-02-01,Germany,2017
46604,convertible,car,mercedes-benz,s-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,5032.0,1420.0,1909.4701696873367,345.0,9.0,2150.0,229.0,10.0,2017-02-01,Germany,2017
46605,pickup,pup,ford,f-150,unknown,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5789.0,1953.0,2029.0,280.0,1.0,1992.0,273.46875,12.4,2017-02-01,USA,2017
46606,wagon,car,skoda,fabia,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2014.0,4257.0,1467.0,1732.0,66.0,5.0,1180.0,89.0,3.4,2017-02-01,Germany,2017
46607,wagon,car,bmw,5-series,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4943.0,1498.0,1868.0,235.0,8.0,1925.0,145.0,5.5,2017-02-01,Germany,2017
46608,suv,suv,yema,t80,front,manual,turbo,gas,ice,no,Passenger Cars,2017.0,4650.0,1715.0,1835.0,110.0,5.0,1559.2740133494085,273.87499999999994,13.725972222222225,2017-02-01,China,2017
46609,van,van,mercedes-benz,sprinter,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5470.0,2365.0,1990.0,84.0,6.0,1935.0,203.0,7.8,2017-02-01,Germany,2017
46610,pickup,pup,ford,f-150,rear,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5890.0,1920.0,2029.0,280.0,1.0,2261.0,286.5444444444445,11.8,2017-02-01,USA,2017
46611,convertible,car,mercedes-benz,e-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4826.0,1428.0,1860.0,135.0,9.0,1755.0,142.0,6.2,2017-02-01,Germany,2017
46612,van,van,mercedes-benz,sprinter,rear,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,6020.0,2400.0,1990.0,120.0,6.0,2275.0,213.0,8.1,2017-02-01,Germany,2017
46613,van,van,peugeot,boxer,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2006.0,5743.0,2424.0,2100.0,96.0,6.0,1930.0,158.0,6.0,2017-02-01,Germany,2017
46614,sedan,car,mercedes-benz,s-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,5125.0,1496.0,1899.0,210.0,9.0,2025.0,154.0,5.8,2017-02-01,Germany,2017
46615,hatchback,car,kia,picanto,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,3595.0,1485.0,1595.0,62.0,5.0,939.0,104.0,4.5,2017-02-01,Germany,2017
46616,roadster,sport,mazda,mx-5,rear,automatic,non turbo,gas,ice,no,Passenger Cars,2015.0,3915.0,1236.0,1735.0,118.0,6.0,1080.0,149.0,6.4,2017-02-01,Germany,2017
46617,hatchback,car,kia,picanto,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,3595.0,1485.0,1595.0,62.0,5.0,939.0,106.0,4.6,2017-02-01,Germany,2017
46618,hatchback,car,skoda,octavia,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4670.0,1461.0,1814.0,110.0,6.0,1270.0,112.0,4.9,2017-02-01,Germany,2017
46619,van,van,volkswagen,crafter,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2016.0,6204.0,2312.0,2098.0,103.0,6.0,2049.0,182.85125802564843,7.135581355065553,2017-02-01,Germany,2017
46620,van,van,citroen,berlingo,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2008.0,4628.0,1832.0,1810.0,73.0,5.0,1486.0,110.0,4.2,2017-02-01,Germany,2017
46621,wagon,car,skoda,octavia,front,manual,turbo,gas,ice,no,Light Commercial Vehicles,2013.0,4670.0,1465.0,1814.0,110.0,6.0,1277.0,123.0,5.3,2017-02-01,Germany,2017
46622,hatchback,car,volkswagen,golf,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,85.0,7.0,1321.0,134.0,5.1,2017-02-01,Germany,2017
46623,van,van,mercedes-benz,citan,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2012.0,4321.0,1809.0,2138.0,81.0,6.0,1522.0,115.0,4.4,2017-02-01,Germany,2017
46624,pickup,pup,ford,f-150,unknown,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,5890.0,1961.0,2029.0,280.0,1.0,2375.0,272.20208333333335,13.1,2017-02-01,USA,2017
46625,wagon,car,peugeot,308,front,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4585.0,1461.0,1804.0,96.0,6.0,1275.0,112.0,4.9,2017-02-01,Germany,2017
46626,van,van,citroen,berlingo,front,manual,turbo,diesel,ice,no,Light Commercial Vehicles,2008.0,4380.0,1812.0,1810.0,55.0,5.0,1384.0,113.0,4.3,2017-02-01,Germany,2017
46627,suv,suv,opel,mokka,awd,manual,turbo,gas,ice,no,Light Commercial Vehicles,2012.0,4275.0,1658.0,1781.0,103.0,6.0,1445.0,149.0,6.4,2017-02-01,Germany,2017
46628,hatchback,car,honda,civic,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,95.0,7.0,1284.0,114.0,5.0,2017-02-01,Germany,2017
46629,hatchback,car,volkswagen,golf,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4258.0,1492.0,1790.0,85.0,7.0,1321.0,137.0,5.2,2017-02-01,Germany,2017
